,link_item,title,price,index_id,discount_idx,discount_percent,starsReview_idx,stars_review,soldProduct_idx,sold_product,location,brand_name,shop_name
25,https://www.lazada.vn/products/camera-ngoai-troi-chong-nuoc-yoosee-5mp-16led-toan-canh-360-do-fnkvision-khong-day-sieu-ro-net-bao-ve-gia-dinh-qua-dien-thoai-i2053826452.html,"Camera ngoài trời chống nước Yoosee 5MP 16LED toàn cảnh 360 độ Fnkvision, không dây siêu rõ nét, bảo vệ gia đình qua điện thoại",349.000 ₫,26,26.0,46%off,26.0,(46),26.0,191 Đã bán,Hồ Chí Minh,IMOU,Imou VN Authorized Store
26,https://www.lazada.vn/products/camera-yoosee-bong-den-fhd-1080p-kieu-dang-doc-dao-xoay-360-do-ho-tro-hong-ngoai-va-flash-mau-quay-dem-i2071923648.html,"Camera Yoosee Bóng Đèn FHD 1080p , kiểu dáng độc đáo, xoay 360 độ, hỗ trợ hồng ngoại và flash màu quay đêm",222.000 ₫,27,27.0,26%off,27.0,(804),27.0,"3,564 Đã bán",Hà Nội,IMOU,IMOU STORE
27,https://www.lazada.vn/products/camera-wifi-trong-nha-imou-ranger-2c-4mp-ranger-se-4mp-i-ipc-ta42p-i-dam-thoai-2-chieu-i-xoay-toan-canh-360-i-bao-hanh-2-nam-i-ipc-ta42-i2053626874.html,Camera Wifi trong nhà Imou Ranger 2C (4MP)/ Ranger SE (4MP) I IPC-TA42P I Đàm thoại 2 chiều I Xoay toàn cảnh 360 I Bảo hành 2 năm I IPC-TA42,730.000 ₫,28,28.0,44%off,28.0,(191),28.0,552 Đã bán,Hồ Chí Minh,YooSee,CAMERA WIFI YOSEE
28,https://www.lazada.vn/products/hang-xin-freeship-camera-ip-yoosee-mau-moi-50mpx-full-hd-1080p-xem-dem-co-hong-ngoai-xoay-360-do-i951484429.html,[HÀNG XỊN - FREESHIP] Camera Ip Yoosee Mẫu Mới 5.0mpx - Full HD 1080P - Xem Đêm Có Hồng Ngoại - Xoay 360 độ,199.000 ₫,29,29.0,43%off,29.0,(407),29.0,"2,234 Đã bán",Hà Nội,FNKvision,FNKvision-2
29,https://www.lazada.vn/products/camera-ip-wifi-yoosee-ptz-4-rau-15-led-xoay-360-do-chong-nuoc-quay-dem-co-mau-hinh-anh-ro-net-i1621580665.html,CAMERA IP WIFI YOOSEE PTZ 4 RÂU 15 LED XOAY 360 ĐỘ - CHỐNG NƯỚC - QUAY ĐÊM CÓ MÀU - HÌNH ẢNH RÕ NÉT,435.000 ₫,30,30.0,33%off,30.0,(130),30.0,633 Đã bán,Hồ Chí Minh,No Brand,Camera Yoosee Super Guard
30,https://www.lazada.vn/products/camera-yoosee-khong-rau-wifi-8-led-fhd-1080p-50m-ban-dem-co-mau-sieu-net-xoay-360-do-dam-thoai-2-chieu-canh-bao-chuyen-dong-i2102986335.html,"Camera Yoosee không râu wifi 8 LED FHD 1080p 5.0M, Ban đêm có màu, Siêu nét Xoay 360 độ đàm thoại 2 chiều cảnh báo chuyển động",249.000 ₫,31,31.0,45%off,31.0,(128),31.0,344 Đã bán,Hà Nội,FNKvision,FNKvision-2
31,https://www.lazada.vn/products/camera-outdoor-wifi-ptz-mini-5g-yoosee-phien-ban-tieng-viet-fnkvision-50mp-quan-sat-360-do-full-hd-xem-dem-co-mau-i2089403767.html,"Camera outdoor wifi PTZ mini 5G Yoosee, phiên bản tiếng việt - FNKVISION 5.0MP, quan sát 360 độ, Full HD, xem đêm có màu",385.000 ₫,32,32.0,45%off,32.0,(43),32.0,176 Đã bán,Hồ Chí Minh,KAW,Aloha HCM
32,https://www.lazada.vn/products/camera-wifi-yoosee-bong-den-dem-co-mau-50mpx-full-hd-sieu-net-xoay-360-do-dam-thoai-2-chieu-canh-bao-chuyen-dong-bh-12-thang-i2047316329.html,Camera wifi Yoosee bóng đèn đêm có màu 5.0mpx FULL HD siêu nét xoay 360 độ đàm thoại 2 chiều cảnh báo chuyển động BH 12 tháng,213.000 ₫,33,33.0,47%off,33.0,(430),33.0,"1,950 Đã bán",Bắc Ninh,YooSee,khosihoanggia
33,https://www.lazada.vn/products/qua-tang-khong-ban-imou-card-luu-tru-dam-may-goi-1-thang-i2053927596.html,[Qùa tặng không bán] Imou Card Lưu Trữ Đám Mây - Gói 1 tháng,200.000 ₫,34,,,,,,,Hồ Chí Minh,YooSee,An Phat Company
34,https://www.lazada.vn/products/bao-hanh-12-thangcamera-giam-sat-khong-day-v380-camera-wifi-ip-v380-pro-xoay-360-do-trong-nha-ngoai-troi-chong-trom-co-hong-ngoai-dam-thoai-2-chieu-quan-sat-ngay-dem-i1966931215.html,"[BẢO HÀNH 12 THÁNG]Camera giám sát không dây V380, Camera Wifi IP V380 Pro xoay 360 độ trong nhà, ngoài trời - Chống trộm, có hồng ngoại, đàm thoại 2 chiều, quan sát ngày đêm",349.000 ₫,35,35.0,46%off,35.0,(252),35.0,547 Đã bán,Hồ Chí Minh,IMOU,IMOU STORE
35,https://www.lazada.vn/products/camera-ip-yoosee-ptzmini-36led-xem-dem-co-mau-fullhd-m36-bao-hanh-12-thang-i1985107672.html,Camera IP YooSee PTZmini 36led - xem đêm có màu FullHD M36 - Bảo Hành 12 Tháng,293.000 ₫,36,36.0,30%off,36.0,(194),36.0,980 Đã bán,Hà Nội,YooSee,XNK HUY HOANG
36,https://www.lazada.vn/products/tang-kem-de-camera-camera-wifi-imou-ranger-2c-4mp-ta42p-d-i-dam-thoai-2-chieu-i-phat-hien-con-nguoi-i-xoay-toan-canh-360-i-bao-hanh-2-nam-i-ipc-ta42p-i1853227829.html,[🚩TẶNG KÈM ĐẾ CAMERA ]Camera Wifi Imou Ranger 2C (4MP) TA42P-D I Đàm thoại 2 chiều I Phát hiện con người I Xoay toàn cảnh 360 I Bảo hành 2 năm I IPC-TA42P,680.000 ₫,37,37.0,48%off,37.0,(199),37.0,"1,215 Đã bán",Hà Nội,,
37,https://www.lazada.vn/products/camera-wifi-trong-nha-imou-ranger-2c-2mp-i-dam-thoai-2-chieu-i-xoay-toan-canh-360-i-bao-hanh-2-nam-i-ta22cp-i2053933613.html,Camera Wifi trong nhà Imou Ranger 2C (2MP) I Đàm thoại 2 chiều I Xoay toàn cảnh 360 I Bảo hành 2 năm I TA22CP,599.000 ₫,38,38.0,33%off,38.0,(584),38.0,"1,718 Đã bán",Hồ Chí Minh,,
38,https://www.lazada.vn/products/camera-ip-wifi-yoosee-11-led-fnkvision-50mpx-full-hd-2k-new-2023-quay-dem-co-mau-xoay-360-do-theo-doi-chuyen-dong-i2053730432.html,CAMERA IP WIFI YOOSEE 11 LED FNKvision 5.0Mpx Full HD 2K New 2023 - QUAY ĐÊM CÓ MÀU - XOAY 360 ĐỘ - THEO DÕI CHUYỂN ĐỘNG,240.000 ₫,39,39.0,47%off,39.0,(31),39.0,122 Đã bán,Hồ Chí Minh,,
39,https://www.lazada.vn/products/camera-imou-ta42p-40mp-hoac-ta22cp-20mp-hoac-c22sp-chinh-hang-viango-phan-phoi-nguyen-seal-i1949437679.html,"Camera Imou TA42P 4.0MP Hoặc TA22CP 2.0MP Hoặc C22SP, Chính hãng Viango Phân phối, Nguyên seal",438.000 ₫,40,40.0,27%off,40.0,(98),40.0,544 Đã bán,Đà Nẵng,,
