,link_item,title,price,index_id,discount_idx,discount_percent,starsReview_idx,stars_review,soldProduct_idx,sold_product,location
10,https://www.lazada.vn/products/camera-ip-wifi-yoos-ee-11-led-fnkvision-50mpx-full-hd-2k-new-2023-quay-dem-co-mau-xoay-360-do-theo-doi-chuyen-dong-i2053854003.html,CAMERA IP WIFI YOOS EE 11 LED FNKvision 5.0Mpx Full HD 2K New 2023 - QUAY ĐÊM CÓ MÀU - XOAY 360 ĐỘ - THEO DÕI CHUYỂN ĐỘNG,240.000 ₫,11,11.0,47%off,11.0,(6),11.0,18 Đã bán,Hồ Chí Minh
11,https://www.lazada.vn/products/camera-yoosee-ptz-36-led-50mpx-full-hd-1080-_-camera-ngoai-troi-yoosee-ptz-chong-nuoc-xoay-360-do-do-theo-chuyen-dong-quay-dem-co-mau-hinh-anh-sac-net-goc-quay-rong-dam-thoai-2-chieu-_-bao-dong-am-thanh-va-den-ma-ptz-36-den-i1881793922.html,"CAMERA YOOSEE PTZ 36 LED 5.0Mpx FULL HD 1080 _ CAMERA NGOÀI TRỜI YOOSEE PTZ CHỐNG NƯỚC, XOAY 360 ĐỘ, DÒ THEO CHUYỂN ĐỘNG, QUAY ĐÊM CÓ MÀU, HÌNH ẢNH SẮC NÉT GÓC QUAY RỘNG, ĐÀM THOẠI 2 CHIỀU _ BÁO ĐỘNG ÂM THANH VÀ ĐÈN (ma ptz 36 đèn)",395.000 ₫,12,12.0,34%off,12.0,(42),12.0,154 Đã bán,Hồ Chí Minh
12,https://www.lazada.vn/products/kebidumei-camera-mini-hd-1080p-camera-hanh-dong-may-quay-video-camera-an-ninh-gia-dinh-mini-phat-hien-chuyen-dong-i2145388507.html,Kebidumei Camera Mini HD 1080P Camera Hành Động Máy Quay Video Camera An Ninh Gia Đình Mini Phát Hiện Chuyển Động,405.000 ₫,13,13.0,50%off,13.0,(1),13.0,Nước ngoài,Nước ngoài
13,https://www.lazada.vn/products/sieu-hot-top-1-camera-mini-cao-cap-but-camera-ghi-am-quay-phim-chup-hinh-camera-sieu-nho-full-hd-do-phan-giai-cuc-cao-ghi-am-sieu-net-kho-phat-hien-nhat-thiet-ke-tinh-te-thanh-manh-dep-mat-i2081004942.html,"( SIÊU HOT TOP 1) Camera Mini Cao Cấp, But Camera Ghi Âm Quay Phim Chụp Hình, Camera Siêu Nhỏ Full HD , Độ Phân Giải Cực Cao, Ghi Âm Siêu Nét, Khó Phát Hiện Nhất, Thiết Kế Tinh Tế, Thanh Mảnh, Đẹp Mắt",179.000 ₫,14,14.0,60%off,14.0,(111),14.0,239 Đã bán,Hà Nội
14,https://www.lazada.vn/products/camera-imou-a42p-a22ep-c22-chinh-hang-i1707858534.html,"camera imou A42P, A22EP, C22 chính hãng",438.000 ₫,15,,,,,,,Đà Nẵng
15,https://www.lazada.vn/products/camera-imou-c22fp-2m-1080p-dam-thoai-sieu-to-goc-nhin-sieu-rong-bao-dong-chong-trom-wifi-trong-nha-ngoai-troi-chinh-hang-i2024118273.html,"Camera IMOU C22FP 2M 1080p - Đàm Thoại Siêu To- Góc Nhìn Siêu Rộng- Báo Động Chống Trộm- Wifi Trong Nhà, Ngoài Trời Chính Hãng",849.000 ₫,16,16.0,50%off,16.0,(6),16.0,46 Đã bán,Đà Nẵng
16,https://www.lazada.vn/products/camera-ezviz-c3w-pro-4m-2k-qhd-dam-thoai-2-chieu-bao-dong-chong-trom-ban-dem-co-mau-wifi-ngoai-troi-chinh-hang-i1879503495.html,Camera EZVIZ C3W PRO 4M 2K QHD- Đàm Thoại 2 Chiều- Báo Động Chống Trộm- Ban Đêm Có Màu- Wifi Ngoài Trời Chính Hãng,1.209.000 ₫,17,17.0,50%off,17.0,(1),17.0,7 Đã bán,Đà Nẵng
17,https://www.lazada.vn/products/combo-camera-ezviz-1-h8c-2m-1-c6n-2m-camera-wifi-chinh-hang-i2183856721.html,COMBO Camera EZVIZ 1 H8C 2M + 1 C6N 2M - Camera Wifi Chính Hãng,1.500.000 ₫,18,,,,,,,Đà Nẵng
18,https://www.lazada.vn/products/camera-imou-a22ep-2m-1080p-xoay-360-do-dam-thoai-2-chieu-bao-dong-chong-trom-wifi-trong-nha-chinh-hang-i1086356058.html,Camera IMOU A22EP 2M 1080p Xoay 360 Độ- Đàm Thoại 2 Chiều- Báo Động Chống Trộm- Wifi Trong Nhà Chính Hãng,559.000 ₫,19,19.0,50%off,19.0,(155),19.0,706 Đã bán,Đà Nẵng
19,https://www.lazada.vn/products/hcmcamera-ip-wifi-khong-day-xoay-360-ezviz-c6n-2mp-1080p-new-dam-thoai-2-chieu-theo-doi-chuyen-dong-tich-hop-ai-i1089144117.html,"[HCM]Camera IP WiFi Không Dây Xoay 360° EZVIZ C6N 2MP 1080P (NEW) - Đàm thoại 2 chiều, theo dõi chuyển động, tích hợp AI",495.000 ₫,20,20.0,42%off,20.0,(729),20.0,"5,538 Đã bán",Hồ Chí Minh
20,https://www.lazada.vn/products/camera-imou-ptzfp-2m-1080p-xoay-360-do-thu-am-ban-dem-co-mau-goc-nhin-sieu-rong-wifi-ngoai-troi-chinh-hang-i1821087424.html,Camera IMOU PTZ S21FP 2M 1080p Xoay 360 Độ- Thu Âm- Ban Đêm Có Màu- Góc Nhìn Siêu Rộng - Wifi Ngoài Trời Chính Hãng,938.956 ₫,21,21.0,53%off,21.0,(24),21.0,76 Đã bán,Đà Nẵng
21,https://www.lazada.vn/products/hang-xin-freeship-camera-yoosee-wifi-ngoai-troi-ptz-20led-xoay-360-sieu-net-50mpx-full-hd-dam-thoai-2-chieu-loa-sieu-to-ban-dem-co-mau-i2086904017.html,[HÀNG XIN - FREESHIP] Camera Yoosee WIFI Ngoài Trời PTZ 20led Xoay 360° Siêu Nét 5.0MPX Full HD - Đàm Thoại 2 chiều LOA Siêu To- Ban Đêm Có Màu,499.000 ₫,22,22.0,33%off,22.0,(19),22.0,33 Đã bán,Hà Nội
22,https://www.lazada.vn/products/camera-yoosee-camera-wifi-yoosee-hk211-1080p-bong-den-camera-ban-dem-co-mau-xoay-360-do-kieu-bong-den-sang-trong-co-ho-tro-led-tro-sang-mau-ban-dem-bh-12-thang-i2049178346.html,"Camera YOOSEE - Camera Wifi YOOSEE HK211 (1080P) Bóng Đèn - Camera Ban Đêm Có Màu, Xoay 360 Độ. kiểu bóng đèn sang trọng - có hỗ trợ led trợ sáng màu ban đêm - BH 12 Tháng",210.000 ₫,23,23.0,43%off,23.0,(178),23.0,"1,051 Đã bán",Hà Nội
23,https://www.lazada.vn/products/camera-giam-sat-imilab-a1-chinh-hang-ban-quoc-te-app-mihome-dam-thoai-2-chieu-canh-bao-chuyen-dong-va-tieng-khoc-i1804773025.html,"Camera giám sát IMILAB A1 chính hãng - Bản quốc tế App Mihome - Đàm thoại 2 chiều, cảnh báo chuyển động và tiếng khóc",684.000 ₫,24,24.0,2%off,24.0,(37),24.0,146 Đã bán,Hà Nội
24,https://www.lazada.vn/products/fnkvision-camera-ngoai-troi-ptz-mini-xoay-360-chong-nuoc-yoosee-full-hd-5mp-36-led-ban-dem-tro-sang-dam-thoai-2-chieu-i2031160998.html,[FNKvision] Camera Ngoài Trời PTZ MINI Xoay 360° Chống Nước YooSee Full HD 5MP 36 Led Ban Đêm Trợ Sáng Đàm Thoại 2 Chiều,322.000 ₫,25,25.0,50%off,25.0,(39),25.0,198 Đã bán,Hồ Chí Minh
25,https://www.lazada.vn/products/camera-wifi-camera-yoosee-ptz2r38led-50mpx-full-hd-hinh-anh-sac-net-i1838538017.html,Camera wifi camera yoosee Ptz2R38LED 5.0Mpx Full HD hình ảnh sắc nét,358.000 ₫,26,26.0,44%off,26.0,(177),26.0,894 Đã bán,Bắc Ninh
26,https://www.lazada.vn/products/fnkvision-camera-ngoai-troi-ptz-xoay-360-chong-nuoc-yoosee-full-hd-5mp-36-led-ban-dem-tro-sang-dam-thoai-2-chieu-i2031062167.html,[FNKvision] Camera Ngoài Trời PTZ Xoay 360° Chống Nước YooSee Full HD 5MP 36 Led Ban Đêm Trợ Sáng Đàm Thoại 2 Chiều,369.000 ₫,27,27.0,43%off,27.0,(4),27.0,7 Đã bán,Hồ Chí Minh
27,https://www.lazada.vn/products/camera-mini-sieu-nho-camera-wifi-1080p-may-ghi-am-giam-sat-video-sieu-nho-phien-ban-ban-dem-ngoai-troi-camera-ip-hd-khong-day-may-quay-mini-may-quay-video-sieu-nho-ket-noi-360-do-voi-camera-s-py-cua-dien-thoai-di-dong-i1986249125.html,"camera mini siêu nhỏ, Camera WiFi 1080P Máy Ghi Âm Giám Sát Video Siêu Nhỏ Phiên Bản Ban Đêm Ngoài Trời Camera IP HD Không Dây Máy Quay Mini Máy Quay Video Siêu Nhỏ Kết Nối 360 Độ Với Camera S-py Của Điện Thoại Di Động",139.000 ₫,28,28.0,54%off,28.0,(79),28.0,219 Đã bán,Hà Nội
28,https://www.lazada.vn/products/camera-giam-sat-imilab-ec5-xoay-360-do-nhin-xuyen-dem-ket-noi-app-mihome-camera-giam-sat-ngoai-troi-i2116958909.html,"Camera giám sát Imilab EC5 xoay 360 độ, nhìn xuyên đêm, kết nối app Mihome - Camera giám sát ngoài trời",1.239.000 ₫,29,29.0,17%off,29.0,(1),29.0,7 Đã bán,Hà Nội
29,https://www.lazada.vn/products/fnkvision-camera-ngoai-troi-ptz-mini-xoay-360-chong-nuoc-yoosee-full-hd-5mp-16-led-ban-dem-tro-sang-dam-thoai-2-chieu-i2048704302.html,[FNKvision] Camera Ngoài Trời PTZ MINI Xoay 360° Chống Nước YooSee Full HD 5MP 16 Led Ban Đêm Trợ Sáng Đàm Thoại 2 Chiều,321.000 ₫,30,30.0,51%off,30.0,(38),30.0,181 Đã bán,Hồ Chí Minh
30,https://www.lazada.vn/products/camera-imou-c22ep-dss-goc-rong-h265-hang-chinh-hang-i1578285109.html,camera imou C22EP DSS góc rộng h265 Hàng chính hãng,440.000 ₫,31,31.0,4%off,31.0,(64),31.0,334 Đã bán,Đà Nẵng
31,https://www.lazada.vn/products/tang-the-nho-32-gb-but-ghi-am-quay-camera-full-hd-but-camera-mini-ghi-am-the-he-moi-ghi-am-sac-net-ro-rang-tu-dong-ghi-lai-am-thanh-khi-duoc-phat-hien-chuc-nang-giam-tieng-on-loi-1-doi-1-i2080204740.html,"[Tặng thẻ nhớ 32 gb] But Ghi Âm Quay Camera Full HD, But Camera Mini Ghi Âm thế hệ mới, Ghi Âm Sắc Nét Rõ Ràng, Tự Động Ghi Lại Âm Thanh Khi Được Phát Hiện, Chức Năng Giảm Tiếng Ồn ( LỖI 1 ĐỔI 1 )",270.000 ₫,32,32.0,51%off,32.0,(109),32.0,294 Đã bán,Hà Nội
32,https://www.lazada.vn/products/camera-ezviz-c3tn-3m-dam-thoai-2-chieu-bao-dong-chong-trom-ban-dem-co-mau-wifi-ngoai-troi-chinh-hang-i1730088579.html,Camera EZVIZ C3TN 3M- Đàm Thoại 2 Chiều- Báo Động Chống Trộm- Ban Đêm Có Màu- Wifi Ngoài Trời Chính Hãng,1.029.000 ₫,33,33.0,50%off,33.0,(75),33.0,312 Đã bán,Đà Nẵng
33,https://www.lazada.vn/products/camera-imou-f22p-2m-1080p-thu-am-goc-nhin-sieu-rong-wifi-ngoai-troi-chinh-hang-i1189418965.html,Camera IMOU F22P 2M 1080p - Thu Âm- Góc Nhìn Siêu Rộng - Wifi Ngoài Trời Chính Hãng,720.594 ₫,34,34.0,53%off,34.0,(66),34.0,282 Đã bán,Đà Nẵng
34,https://www.lazada.vn/products/camera-wifi-mini-w8-khong-day-chinh-hang-giam-sat-tu-xa-truyen-tai-hinh-anh-sac-net-do-phan-giai-1080p-ket-noi-wifi-co-che-do-thu-hinh-ban-dem-kich-co-sieu-nho-phu-hop-dung-trong-gia-dinh-i2001188752.html,Camera Wifi Mini W8 Không Dây Chính Hãng Giám Sát Từ Xa Truyền Tải Hình Ảnh Sắc Nét Độ Phân Giải 1080P Kết Nối Wifi Có Chế Độ Thu Hình Ban Đêm Kích Cỡ Siêu Nhỏ Phù Hợp Dùng Trong Gia Đình,320.000 ₫,35,35.0,64%off,35.0,(88),35.0,150 Đã bán,Hồ Chí Minh
35,https://www.lazada.vn/products/camera-wifi-khong-day-ket-noi-dien-thoaicamera-chong-tromcamera-360-do-ngoai-troidam-thoai-2-chieucanh-bao-chuyen-dongphan-giai-full-hd-1280x720ban-dem-co-maubao-hanh-3-thang-i2115836677.html,"Camera wifi không dây ket noi dien thoai,Camera chống trộm,Camera 360 độ ngoài trời,đàm thoại 2 chiều,cảnh báo chuyển động,phân giải FULL HD 1280X720,ban đêm có màu,Bảo hành 3 tháng",189.880 ₫,36,36.0,19%off,36.0,(60),36.0,207 Đã bán,Hà Nội
36,https://www.lazada.vn/products/camera-wifi-ngoai-troi-imou-cruiser-2mp-i-ipcfp-i-ghi-hinh-mau-ban-dem-i-dam-thoai-2-chieu-i-bao-hanh-2-nam-i2054014148.html,Camera Wifi ngoài trời Imou Cruiser (2MP) I IPC-S22FP I Ghi hình màu ban đêm I Đàm thoại 2 chiều I Bảo hành 2 năm,1.161.000 ₫,37,37.0,54%off,37.0,(9),37.0,47 Đã bán,Hồ Chí Minh
37,https://www.lazada.vn/products/tro-gia-camera-ip-wifi-yoosee-bong-den-full-hd-xoay-360d-dam-thoai-2-chieu-co-den-led-chieu-sang-ban-dem-i1304855329.html,"[Trợ giá] Camera IP Wifi Yoosee Bóng đèn Full HD, Xoay 360Đ, Đàm thoại 2 chiều, Có đèn LED chiếu sáng ban đêm",219.000 ₫,38,38.0,45%off,38.0,(25),38.0,105 Đã bán,Đà Nẵng
38,https://www.lazada.vn/products/camera-yoosee-camera-wifi-ngoai-troi-2r8led-50mpx-full-hd-chong-chiu-thoi-tiet-xem-dem-co-mau-camera-co-dinh-bh-1-nam-i1861846192.html,"Camera Yoosee Camera Wifi ngoài trời 2R8LED 5.0Mpx Full HD , chống chịu thời tiết , xem đêm có màu - CAMERA CỐ ĐỊNH - BH 1 năm",358.000 ₫,39,39.0,50%off,39.0,(44),39.0,221 Đã bán,Bắc Ninh
39,https://www.lazada.vn/products/camera-ip-wifi-5g-yoosee-11-led-fnkvision-50mp-quan-sat-360-do-the-he-moi-5-ang-ten-full-hd-xem-dem-co-mau-phien-ban-tieng-viet-i2080693434.html,"Camera IP Wifi 5G Yoosee 11 LED FNKVISION 5.0MP quan sát 360 độ, thế hệ mới 5 ăng ten, Full HD, xem đêm có màu, phiên bản tiếng việt",262.000 ₫,40,40.0,52%off,40.0,(8),40.0,61 Đã bán,Hồ Chí Minh
