,link_item,title,price,index_id,discount_idx,discount_percent,starsReview_idx,stars_review,soldProduct_idx,sold_product,location
10,https://www.lazada.vn/products/camera-wifi-ngoai-troi-ptz-carecam-50mpx-chong-nuoc-co-mau-ban-dem-chay-app-carecampro-i2093176885.html,"Camera WIFI Ngoài trời PTZ Carecam 5.0Mpx, Chống nước, Có màu ban đêm, Chạy App: Carecampro",538.000 ₫,11,11.0,23%off,11.0,(4),11.0,33 Đã bán,Đà Nẵng
11,https://www.lazada.vn/products/camera-ip-thong-minh-xiao-mi-mijia-2k-1296p-wifi-ban-dem-hai-chieu-am-thanh-ai-phat-hien-con-nguoi-webcam-video-cam-baby-security-monitor-i2011404309.html,Camera IP thông minh Xiao-mi Mijia 2K 1296P WiFi Ban đêm Hai chiều Âm thanh AI Phát hiện con người Webcam Video Cam Baby Security Monitor,544.080 ₫,12,12.0,34%off,12.0,(26),12.0,148 Đã bán,Nước ngoài
12,https://www.lazada.vn/products/camera-imou-a22ep-chinh-hang-i1360985921.html,Camera imou A22EP chính hãng,489.000 ₫,13,13.0,1%off,13.0,(31),13.0,171 Đã bán,Đà Nẵng
13,https://www.lazada.vn/products/tang-hop-ky-thuat-camera-wifi-imou-cruiser-se-2mpfp-i-phat-hien-con-nguoi-i-den-spotlight-canh-bao-i-4-che-do-ban-dem-i-bao-hanh-2-nam-i1854479367.html,[🚩TẶNG HỘP KỸ THUẬT] Camera Wifi Imou Cruiser SE (2MP) S21FP I Phát hiện con người I Đèn spotlight cảnh báo I 4 chế độ ban đêm I Bảo hành 2 năm,1.063.000 ₫,14,14.0,39%off,14.0,(7),14.0,52 Đã bán,Hà Nội
14,https://www.lazada.vn/products/2k-camera-wifi-fnkvision-sieu-net-yoosee-5mp-360-dam-thoai-2-chieu-quan-sat-toan-canh-i2053800710.html,"2K Camera Wifi Fnkvision siêu nét YOOSEE 5MP 360° đàm thoại 2 chiều, - quan sát toàn cảnh",260.000 ₫,15,15.0,48%off,15.0,(1),15.0,12 Đã bán,Hồ Chí Minh
15,https://www.lazada.vn/products/camera-wifi-trong-nha-xoay-360-ezviz-c6n-2m-1080p-full-hd-sieu-net-chinh-hang-bao-hanh-24-thang-tang-kem-qua-tang-li-xi-2023-i2123425150.html,"Camera Wifi Trong Nhà Xoay 360 Ezviz C6N 2M 1080P FULL HD , siêu nét , chính hãng bảo hành 24 tháng , tặng kèm quà tặng lì xì 2023",138.183 ₫,16,16.0,52%off,16.0,(29),16.0,261 Đã bán,Hà Nội
16,https://www.lazada.vn/products/camera-ip-wifi-ptz-yoosee-ys-8031-fhd1296-30mps-xoay-360-do-ngoai-troi-chong-nuoc-co-den-chieu-sang-i1851364022.html,"CAMERA IP WIFI PTZ YOOSEE YS-8031 FHD1296 - 3.0Mps XOAY 360 ĐỘ, NGOÀI TRỜI CHỐNG NƯỚC có đèn chiếu sáng",449.000 ₫,17,17.0,31%off,17.0,(20),17.0,63 Đã bán,Hồ Chí Minh
17,https://www.lazada.vn/products/camera-tp-link-tapo-c200-wifi-ip-wifi-full-hd-1080p-smart-bao-hanh-24-thang-i1180122362.html,Camera TP-Link Tapo C200 Wifi IP Wifi Full HD 1080P Smart - Bảo hành 24 tháng,599.000 ₫,18,,,,,,,Hồ Chí Minh
18,https://www.lazada.vn/products/camera-ip-wifi-yoosee-hf315w-3-rau-20-mp-fullhd-1080p-tich-hop-cong-lan-10-den-hong-ngoai-dam-thoai-2-chieu-trang-kem-the-nho-yooseentc-32gb-nhat-tin-computer-i283792160.html,Camera IP Wifi Yoosee HF315W 3 Râu 2.0 MP FullHD 1080P tích hợp cổng LAN - 10 đèn hồng ngoại đàm thoại 2 chiều (Trắng) - Kèm thẻ nhớ Yoosee/NTC 32GB - Nhất Tín Computer,422.400 ₫,19,19.0,46%off,19.0,(390),19.0,"2,020 Đã bán",Hồ Chí Minh
19,https://www.lazada.vn/products/xa-hangfreeship-camera-ip-yoosee-wifi-xoay-360-do-ban-dem-co-mau-quan-sat-ro-ngay-va-dem-full-hd-1080p-20mpx-bao-dong-chong-trom-kem-chinh-hang-i1906635137.html,XẢ HÀNG+Freeship] Camera IP YooSee WIFI Xoay 360 Độ Ban Đêm Có Màu Quan Sát Rõ Ngày Và Đêm FULL HD 1080p 2.0mpx Báo Động Chống Trộm Kèm- Chính Hãng,225.000 ₫,20,20.0,37%off,20.0,(137),20.0,558 Đã bán,Hà Nội
20,https://www.lazada.vn/products/camera-imou-ta42cp-4m-qhd-2k-xoay-360-do-dam-thoai-2-chieu-bao-dong-chong-trom-wifi-trong-nha-chinh-hang-i1779767005.html,Camera IMOU TA42CP 4M QHD 2K Xoay 360 Độ- Đàm Thoại 2 Chiều- Báo Động Chống Trộm- Wifi Trong Nhà Chính Hãng,669.000 ₫,21,21.0,50%off,21.0,(49),21.0,200 Đã bán,Đà Nẵng
21,https://www.lazada.vn/products/camera-ip-xiaomi-aw200-1080p-ip65-camera-giam-sat-ip-ban-quoc-te-i2145498147.html,"Camera IP Xiaomi AW200 1080P IP65 - camera giám sát ip , Bản quốc tế",649.000 ₫,22,22.0,34%off,22.0,(4),22.0,8 Đã bán,Hồ Chí Minh
22,https://www.lazada.vn/products/camera-wifi-ngoai-troi-ezviz-c3tn-20mp-fullbox-100-i1473770251.html,"Camera Wifi ngoài trời Ezviz C3TN 2.0MP, Fullbox 100%",708.000 ₫,23,23.0,28%off,23.0,(3),23.0,11 Đã bán,Đà Nẵng
23,https://www.lazada.vn/products/camera-sieu-nho-camera-mini-ket-noi-voi-dien-thoai-camera-noi-soi-tai-sieu-net-di-kem-bo-dau-lay-ray-tai-cao-cap-bao-hanh-uy-tin-i1737261229.html,"Camera siêu nhỏ, Camera mini kết nối với điện thoại, Camera Nội Soi Tai Siêu Nét Đi Kèm Bộ Đầu Lấy Ráy Tai Cao Cấp - Bảo hành uy tín",143.978 ₫,24,24.0,47%off,24.0,(155),24.0,239 Đã bán,Hồ Chí Minh
24,https://www.lazada.vn/products/camera-yoosee-ltvr96-goc-quay-360-do-hinh-dang-bong-den-dam-thoai-2-chieu-bao-dong-chong-trom-wifi-khong-day-trong-nha-i1719421783.html,Camera YOOSEE LTVR96 Góc Quay 360 Độ Hình Dạng Bóng Đèn- Đàm Thoại 2 Chiều- Báo Động Chống Trộm- Wifi Không Dây Trong Nhà,359.822 ₫,25,25.0,53%off,25.0,(26),25.0,94 Đã bán,Đà Nẵng
25,https://www.lazada.vn/products/camera-imou-ptzfep-4m-2k-xoay-360-do-dam-thoai-2-chieu-ban-dem-co-mau-goc-nhin-sieu-rong-wifi-ngoai-troi-chinh-hang-i1640072969.html,Camera IMOU PTZ S41FEP 4M 2K Xoay 360 Độ- Đàm Thoại 2 Chiều- Ban Đêm Có Màu- Góc Nhìn Siêu Rộng - Wifi Ngoài Trời Chính Hãng,1.209.000 ₫,26,26.0,50%off,26.0,(112),26.0,305 Đã bán,Đà Nẵng
26,https://www.lazada.vn/products/hogiao-hang-24hcamera-giam-sat-nha-thong-minh-5g-wifi-led-full-mau-ir-tam-nhin-ban-dem-e27-camera-ip-half-dome-360-do-phat-hien-chuyen-dong-nho-khong-day-canh-bao-thoi-gian-thuc-cuoc-goi-tu-xa-camera-an-ninh-nhanh-man-hinh-tre-em-i2192601876.html,"HO[Giao hàng 24H]Camera giám sát nhà thông minh 5G WIFI LED Full màu IR Tầm nhìn ban đêm E27 Camera IP Half Dome 360 độ Phát hiện chuyển động nhỏ không dây, Cảnh báo thời gian thực, Cuộc gọi từ xa, Camera an ninh nhanh Màn hình trẻ em",77.000 ₫,27,27.0,36%off,27.0,(3),27.0,10 Đã bán,Hồ Chí Minh
27,https://www.lazada.vn/products/gia-sap-san-camera-ip-wifi-yoosee-3-rau-new-2022-xoay-360-do-dam-thoai-2-chieu-bao-dong-chong-trom-i1271912312.html,[ GIÁ SẬP SÀN ] CAMERA IP WIFI YOOSEE 3 RÂU NEW 2022 - XOAY 360 ĐỘ - ĐÀM THOẠI 2 CHIỀU - BÁO ĐỘNG CHỐNG TRỘM,229.000 ₫,28,28.0,43%off,28.0,(532),28.0,"2,539 Đã bán",Hồ Chí Minh
28,https://www.lazada.vn/products/freeshipcamera-ip-wifi-xoay-360-v380-pro-ezviz-c6n-2mp-1080p-new-camera-khong-day-theo-doi-chuyen-dong-hang-phan-phoi-chinh-thuc-i2219758760.html,[FREESHIP]Camera IP WiFi Xoay 360° V380 PRO / EZVIZ C6N 2MP 1080P (NEW) - Camera không dây theo dõi chuyển động Hãng Phân Phối Chính Thức.,375.000 ₫,29,29.0,50%off,29.0,(52),29.0,101 Đã bán,Hà Nội
29,https://www.lazada.vn/products/camera-mini-giau-kin-camera-ngu-y-trang-hinh-chia-khoa-moc-khoa-oto-quay-lien-tuc-3h-bao-hanh-12-thang-loi-doi-moi-i2084483291.html,"Camera Mini GIAU KIN, Camera Ngu y Trang Hình Chìa Khóa, Móc Khóa Otô, Quay Liên Tục 3H. Bảo Hành 12 Tháng, Lỗi Đổi Mới.",750.000 ₫,30,30.0,53%off,30.0,(29),30.0,104 Đã bán,Hà Nội
30,https://www.lazada.vn/products/camera-yoosee-ptz-loai-lon-30mpx-1296p-chong-trom-xoay-360-do-chong-nuoc-ban-dem-co-mau-i1997818175.html,"Camera Yoosee PTZ LOẠI LỚN 3.0MPX (1296p) Chống trộm, xoay 360 độ, chống nước, ban đêm có màu",289.000 ₫,31,31.0,28%off,31.0,(2),31.0,8 Đã bán,Đà Nẵng
31,https://www.lazada.vn/products/camera-ip-wifi-yoosee-5g-fnkvision-50-mp-fhd-new-2023-quay-dem-co-mau-xoay-360-do-theo-doi-chuyen-dong-i2183087067.html,CAMERA IP WIFI YOOSEE 5G FNKvision 5.0 MP FHD NEW 2023 - QUAY ĐÊM CÓ MÀU - XOAY 360 ĐỘ - THEO DÕI CHUYỂN ĐỘNG,299.000 ₫,32,32.0,25%off,32.0,(2),32.0,7 Đã bán,Hồ Chí Minh
32,https://www.lazada.vn/products/kebeteme-camera-mini-camera-wifi-camera-khong-day-quan-sat-ban-dem-hong-ngoai-hd-1080p-camera-mini-giam-sat-tu-xa-camera-ip-giam-sat-video-i1821617050.html,KEBETEME Camera Mini Camera WiFi Camera Không Dây Quan Sát Ban Đêm Hồng Ngoại HD 1080P Camera Mini Giám Sát Từ Xa Camera IP Giám Sát Video,93.500 ₫,33,33.0,49%off,33.0,(23),33.0,157 Đã bán,Nước ngoài
33,https://www.lazada.vn/products/camera-mini-gan-tran-nha-quay-toan-canh-360-full-hd-v380-ip-camera-wifi-khong-day-1080p-man-hinh-mang-camera-an-ninh-camera-p2p-ung-dung-abccam-cho-androidios-i2220227737.html,Camera Mini Gắn Trần Nhà Quay Toàn Cảnh 360 Full HD V380 IP Camera WiFi Không Dây 1080P Màn Hình Mạng Camera An Ninh Camera P2P Ứng Dụng ABCCAM Cho Android/IOS,385.000 ₫,34,34.0,52%off,34.0,(50),34.0,98 Đã bán,Hà Nội
34,https://www.lazada.vn/products/camera-ezviz-c6n-2m-1080p-xoay-360-do-dam-thoai-2-chieu-bao-dong-chong-trom-wifi-trong-nha-chinh-hang-bao-si-i1833291881.html,Camera EZVIZ C6N 2M 1080p Xoay 360 Độ- Đàm Thoại 2 Chiều- Báo Động Chống Trộm- Wifi Trong Nhà Chính Hãng BÁO SỈ,559.000 ₫,35,35.0,50%off,35.0,(53),35.0,349 Đã bán,Đà Nẵng
35,https://www.lazada.vn/products/camera-giam-sat-xiaomi-imilab-a1-c20-c21-quoc-te-full-phu-kien-dam-thoai-2-chieu-ket-noi-app-dien-thoai-camera-chong-trom-xiaomi-imilab-i1807674859.html,Camera giám sát Xiaomi Imilab A1/ C20/ C21 Quốc tế - Full phụ kiện - Đàm thoại 2 chiều - Kết nối app điện thoại - Camera chống trộm Xiaomi Imilab,675.000 ₫,36,36.0,1%off,36.0,(19),36.0,74 Đã bán,Hà Nội
36,https://www.lazada.vn/products/hang-chinh-hang-camera-an-ninh-camera-wi-fi-imou-cell-go-ipc-b32p-v2-3mp-dung-pin-2k-sieu-net-thiet-ke-hien-dai-tinh-nang-thong-minh-cam-bien-chuyen-dong-nhan-dang-hinh-nguoi-bang-ai-co-hong-ngoai-dam-thoai-2-chieu-sieu-ben-i2188696973.html,"[ HÀNG CHÍNH HÃNG ] Camera An Ninh , Camera WI-FI IMOU CELL GO IPC-B32P-V2 3MP Dùng Pin 2K - Siêu Nét Thiết Kế Hiện Đại Tính Năng Thông Minh Cảm Biến Chuyển Động Nhận Dạng Hình Người Bằng AI Có Hồng Ngoại Đàm Thoại 2 Chiều Siêu Bền",1.475.896 ₫,37,37.0,54%off,37.0,(27),37.0,59 Đã bán,Hồ Chí Minh
37,https://www.lazada.vn/products/camera-carecam-hk20-xoay-360-do-full-hd-20mp-1080p-dam-thoai-2-chieu-ban-dem-co-mau-bao-dong-chong-trom-wifi-khong-day-ngoai-troi-i2136800252.html,Camera CARECAM HK20 Xoay 360 Độ Full HD 2.0MP 1080p- Đàm Thoại 2 Chiều- Ban Đêm Có Màu- Báo Động Chống Trộm- Wifi Không Dây Ngoài Trời,429.000 ₫,38,38.0,50%off,38.0,(3),38.0,9 Đã bán,Đà Nẵng
38,https://www.lazada.vn/products/camera-ngoai-troi-imou-f22p-f22fp-f22fep-f42p-f42fp-f42fep-hang-chinh-hang-i1703391172.html,"Camera ngoài trời imou F22P, F22FP, F22FEP, F42P, F42FP, F42FEP hàng chính hãng",680.000 ₫,39,,,,,,,Đà Nẵng
39,https://www.lazada.vn/products/camera-ngoai-troi-imou-f22fp-co-mau-ban-dem-i1361177325.html,Camera ngoài trời Imou F22FP có màu ban đêm,790.000 ₫,40,,,,,,,Đà Nẵng
